A,23:00:52,2,1,0.0
B,23:00:55,1,49,0.0208
c,23:01:03,2,1,0.0
d,23:01:11,2,1,0.0
e,23:01:13,2,1,0.0
f,23:01:13,2,1,0.0
F,23:01:15,2,1,0.0
g,23:01:19,1,43,0.0254
h,23:01:20,2,1,0.0
i,23:01:22,1,12,0.0004
j,23:01:24,2,1,0.0
k,23:01:25,2,0,0.0
l,23:01:26,1,3,0.0
m,23:01:28,1,34,0.0142
n,23:01:28,2,1,0.0
