A,23:00:52,1,49,0.0153
B,23:00:55,1,3,0.0
c,23:01:03,0,74,0.0643
d,23:01:11,1,2,0.0
e,23:01:13,1,7,0.0002
f,23:01:13,1,40,0.0199
F,23:01:15,1,44,0.0247
g,23:01:19,0,63,0.0419
h,23:01:20,0,62,0.0492
i,23:01:22,0,61,0.04020000000000001
j,23:01:24,2,0,0.0
k,23:01:25,0,57,0.0439
l,23:01:26,0,56,0.036399999999999995
m,23:01:28,0,55,0.0284
n,23:01:28,0,54,0.0361
