A,23:00:52,2,1,0.0
B,23:00:55,1,15,0.0028000000000000004
c,23:01:03,1,10,0.0005
d,23:01:11,1,14,0.0011
e,23:01:13,1,19,0.0058000000000000005
f,23:01:13,1,52,0.024300000000000002
F,23:01:15,1,56,0.0393
g,23:01:19,1,9,0.0004
h,23:01:20,0,74,0.0627
i,23:01:22,0,73,0.06800000000000002
j,23:01:24,2,1,0.0
k,23:01:25,1,5,0.0
l,23:01:26,0,69,0.05589999999999999
m,23:01:28,1,0,0.0
n,23:01:28,1,6,0.0006000000000000001
