A,23:00:52,2,1,0.0
B,23:00:55,1,22,0.004600000000000001
c,23:01:03,1,17,0.0029000000000000002
d,23:01:11,1,21,0.003
e,23:01:13,1,26,0.010100000000000001
f,23:01:13,2,1,0.0
F,23:01:15,1,63,0.0626
g,23:01:19,1,16,0.0004
h,23:01:20,1,0,0.0
i,23:01:22,0,79,0.07550000000000003
j,23:01:24,2,1,0.0
k,23:01:25,1,11,0.0015
l,23:01:26,0,75,0.07039999999999999
m,23:01:28,1,7,0.0002
n,23:01:28,1,13,0.0027
