A,23:00:52,2,1,0.0
B,23:00:55,1,33,0.0129
c,23:01:03,1,28,0.007200000000000001
d,23:01:11,1,32,0.011000000000000001
e,23:01:13,1,37,0.0162
f,23:01:13,2,1,0.0
F,23:01:15,2,1,0.0
g,23:01:19,1,27,0.010700000000000001
h,23:01:20,2,0,0.0
i,23:01:22,0,90,0.10090000000000003
j,23:01:24,2,1,0.0
k,23:01:25,1,22,0.007200000000000001
l,23:01:26,0,86,0.09409999999999999
m,23:01:28,1,18,0.0002
n,23:01:28,1,24,0.0027
