A,23:00:52,1,5,0.0004
B,23:00:55,0,39,0.0231
c,23:01:03,0,30,0.008199999999999999
d,23:01:11,0,25,0.0076
e,23:01:13,0,24,0.0102
f,23:01:13,0,23,0.0088
F,23:01:15,0,22,0.008300000000000002
g,23:01:19,0,19,0.0038000000000000004
h,23:01:20,0,18,0.0063
i,23:01:22,0,17,0.0024000000000000002
j,23:01:24,1,0,0.0
k,23:01:25,0,13,0.0032
l,23:01:26,0,12,0.0039
m,23:01:28,0,11,0.0004
n,23:01:28,0,10,0.0011
