A,23:00:52,2,1,0.0
B,23:00:55,1,18,0.0028000000000000004
c,23:01:03,1,13,0.0016
d,23:01:11,1,17,0.0011
e,23:01:13,1,22,0.0077
f,23:01:13,2,0,0.0
F,23:01:15,1,58,0.050600000000000006
g,23:01:19,1,11,0.0004
h,23:01:20,0,76,0.0627
i,23:01:22,0,75,0.06800000000000002
j,23:01:24,2,1,0.0
k,23:01:25,1,7,0.0005
l,23:01:26,0,71,0.05589999999999999
m,23:01:28,1,3,0.0002
n,23:01:28,1,9,0.0027
