A,23:00:52,1,52,0.0202
B,23:00:55,1,6,0.0009
c,23:01:03,1,0,0.0
d,23:01:11,1,4,0.00030000000000000003
e,23:01:13,1,9,0.001
f,23:01:13,1,42,0.0199
F,23:01:15,1,46,0.0292
g,23:01:19,0,65,0.0419
h,23:01:20,0,64,0.0555
i,23:01:22,0,63,0.04020000000000001
j,23:01:24,2,1,0.0
k,23:01:25,0,60,0.06130000000000001
l,23:01:26,0,59,0.036399999999999995
m,23:01:28,0,58,0.0284
n,23:01:28,0,57,0.0472
