A,23:00:52,1,48,0.0153
B,23:00:55,1,2,0.0
c,23:01:03,0,73,0.056999999999999995
d,23:01:11,1,0,0.0
e,23:01:13,1,5,0.0002
f,23:01:13,1,38,0.0199
F,23:01:15,1,42,0.0204
g,23:01:19,0,61,0.0358
h,23:01:20,0,60,0.0492
i,23:01:22,0,59,0.04020000000000001
j,23:01:24,1,43,0.0261
k,23:01:25,0,56,0.0439
l,23:01:26,0,55,0.030899999999999997
m,23:01:28,0,54,0.0284
n,23:01:28,0,53,0.0361
