A,23:00:52,1,0,0
B,23:00:55,0,34,0.0196
c,23:01:03,0,25,0.008199999999999999
d,23:01:11,0,20,0.0033
e,23:01:13,0,19,0.006000000000000001
f,23:01:13,0,18,0.0048000000000000004
F,23:01:15,0,17,0.006200000000000001
g,23:01:19,0,14,0.0021000000000000003
h,23:01:20,0,13,0.0034000000000000002
i,23:01:22,0,12,0.0008
j,23:01:24,0,10,0.0005
k,23:01:25,0,9,0.0
l,23:01:26,0,8,0.0009
m,23:01:28,0,7,0.0004
n,23:01:28,0,6,0.0005
