A,23:00:52,2,1,0.0
B,23:00:55,1,32,0.0097
c,23:01:03,1,27,0.007200000000000001
d,23:01:11,1,31,0.0079
e,23:01:13,1,36,0.0162
f,23:01:13,2,1,0.0
F,23:01:15,2,0,0.0
g,23:01:19,1,25,0.0082
h,23:01:20,1,10,0.0007000000000000001
i,23:01:22,0,89,0.10090000000000003
j,23:01:24,2,1,0.0
k,23:01:25,1,21,0.0051
l,23:01:26,0,85,0.09409999999999999
m,23:01:28,1,17,0.0002
n,23:01:28,1,23,0.0027
